address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
457487,Cohen Marc,"13 Rue Pelée, France",poi,Paris,48.859879,2.370138,http://tour-pedia.org/api/getPlaceDetails?id=457487,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457487,,,
457488,Mabille Jean,"17 Rue Pelée, Paris, France",poi,Paris,48.859833,2.370698,http://tour-pedia.org/api/getPlaceDetails?id=457488,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457488,,,
457489,Chaillet Catherine,"67 Boulevard Richard Lenoir, Paris, France",poi,Paris,48.860364,2.371933,http://tour-pedia.org/api/getPlaceDetails?id=457489,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457489,,,
457490,Soleilhet Alain,"17 Rue Pelée, Paris, France",poi,Paris,48.859833,2.370698,http://tour-pedia.org/api/getPlaceDetails?id=457490,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457490,,,
457491,Hoijman Lila,"73 Boulevard Richard Lenoir, Paris, France",poi,Paris,48.860917,2.37208,http://tour-pedia.org/api/getPlaceDetails?id=457491,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457491,,,
457492,Radiologie 88 Bd Voltaire,"88 Boulevard Voltaire, Paris, France",poi,Paris,48.859984,2.375318,http://tour-pedia.org/api/getPlaceDetails?id=457492,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457492,,,
457493,Haddad Thierry,"7 Rue de l'Asile Popincourt, Paris, France",poi,Paris,48.859941,2.374541,http://tour-pedia.org/api/getPlaceDetails?id=457493,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457493,,,
457494,Rousseau Marc,"74 Boulevard Voltaire, Paris, France",poi,Paris,48.861144,2.374302,http://tour-pedia.org/api/getPlaceDetails?id=457494,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457494,,,
457495,Dr Family Delphine,"75 Boulevard Voltaire, Paris, France",poi,Paris,48.860493,2.375875,http://tour-pedia.org/api/getPlaceDetails?id=457495,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457495,,,
457496,Lanier-Roussel Christine,"74 Boulevard Voltaire, Paris, France",poi,Paris,48.861144,2.374302,http://tour-pedia.org/api/getPlaceDetails?id=457496,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457496,,,
457497,Fayon-Grimard Florence,"74 Boulevard Voltaire, Paris, France",poi,Paris,48.861144,2.374302,http://tour-pedia.org/api/getPlaceDetails?id=457497,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457497,,,
457498,Francois Valerie,"76 Boulevard Voltaire, Paris, France",poi,Paris,48.861113,2.374356,http://tour-pedia.org/api/getPlaceDetails?id=457498,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457498,,,
457499,Godard Yves,"6 Rue Lacharrière, Paris, France",poi,Paris,48.86103,2.376243,http://tour-pedia.org/api/getPlaceDetails?id=457499,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457499,,,
457500,Flajollet Jean-Michel,"88 Boulevard Voltaire, Paris, France",poi,Paris,48.859984,2.375318,http://tour-pedia.org/api/getPlaceDetails?id=457500,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457500,,,
457501,Dejean Marie-France,"6 Rue Lacharrière, Paris, France",poi,Paris,48.861041,2.376231,http://tour-pedia.org/api/getPlaceDetails?id=457501,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457501,,,
457502,Boutin Fabienne,"6 Rue Lacharrière, Paris, France",poi,Paris,48.861041,2.376231,http://tour-pedia.org/api/getPlaceDetails?id=457502,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457502,,,
457503,Sultan Geneviève,"6 Rue Lacharrière, Paris, France",poi,Paris,48.861041,2.376231,http://tour-pedia.org/api/getPlaceDetails?id=457503,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457503,,,
457504,Parrot Marie-Caroline,"7 Rue de l'Asile Popincourt, Paris, France",poi,Paris,48.859941,2.374541,http://tour-pedia.org/api/getPlaceDetails?id=457504,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457504,,,
457505,Doukhan-Partouche Sylvie,"7 Rue de l'Asile Popincourt, Paris, France",poi,Paris,48.859941,2.374541,http://tour-pedia.org/api/getPlaceDetails?id=457505,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457505,,,
457506,Benisti Karine,"7 Rue de l'Asile Popincourt, Paris, France",poi,Paris,48.859941,2.374541,http://tour-pedia.org/api/getPlaceDetails?id=457506,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457506,,,
457507,Haddad Gérard,"8 Rue Lacharrière, Paris, France",poi,Paris,48.861082,2.376233,http://tour-pedia.org/api/getPlaceDetails?id=457507,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457507,,,
457508,Gallarda Camille Catherine Martine,"21 Impasse Truillot, Paris, France",poi,Paris,48.859982,2.373558,http://tour-pedia.org/api/getPlaceDetails?id=457508,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457508,,,
457509,Zissi Zissi Dimos Alexandra,"7 Rue de l'Asile Popincourt, Paris, France",poi,Paris,48.859941,2.374541,http://tour-pedia.org/api/getPlaceDetails?id=457509,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457509,,,
457510,Arenzon Diana,"68 Boulevard Richard Lenoir, Paris, France",poi,Paris,48.860324,2.372823,http://tour-pedia.org/api/getPlaceDetails?id=457510,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457510,,,
457511,Serres Jean-Baptiste,"21 Impasse Truillot, Paris, France",poi,Paris,48.859982,2.373558,http://tour-pedia.org/api/getPlaceDetails?id=457511,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457511,,,
457512,Kahn Laurence,"72 Boulevard Richard Lenoir, Paris, France",poi,Paris,48.860675,2.372943,http://tour-pedia.org/api/getPlaceDetails?id=457512,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457512,,,
457513,Vucieres Stefan,"00005 Bis Rue de l'Asile Popincourt, Paris, France",poi,Paris,48.859845,2.374173,http://tour-pedia.org/api/getPlaceDetails?id=457513,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457513,,,
457514,Lissac Opticien,"114 Rue de Rivoli, Paris, France",poi,Paris,48.859206,2.346386,http://tour-pedia.org/api/getPlaceDetails?id=457514,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457514,,,
457515,La Poste,"27 Rue des Lavandières Sainte-Opportune, Paris, France",poi,Paris,48.859494,2.346745,http://tour-pedia.org/api/getPlaceDetails?id=457515,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457515,,,
457516,Châtelet,France,poi,Paris,48.858706,2.347456,http://tour-pedia.org/api/getPlaceDetails?id=457516,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457516,,,
457517,Echolife echographie 3d 4d paris,"96 Rue de Rivoli, Paris, France",poi,Paris,48.858477,2.348634,http://tour-pedia.org/api/getPlaceDetails?id=457517,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457517,,,
457518,Agence Groupama Paris Chatelet,"19 Boulevard de Sébastopol, Paris, France",poi,Paris,48.859493,2.348524,http://tour-pedia.org/api/getPlaceDetails?id=457518,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457518,,,
457519,Ostéopathe Paris theng florent,"6 Rue des Halles, Paris, France",poi,Paris,48.859148,2.347085,http://tour-pedia.org/api/getPlaceDetails?id=457519,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457519,,,
457520,Garcia André-José,"6 Boulevard de Sébastopol, Paris, France",poi,Paris,48.858898,2.348632,http://tour-pedia.org/api/getPlaceDetails?id=457520,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457520,,,
457521,Optic'Land,"14 Boulevard de Sébastopol, Paris, France",poi,Paris,48.859533,2.348994,http://tour-pedia.org/api/getPlaceDetails?id=457521,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=457521,,,
