address,category,id,lat,lng,location,name,originalId,polarity,subCategory,details,reviews
4 rue Dombasle,restaurant,85770,48.836517865217,2.2966745770244,Paris,Kintaro,4bc98841b6c49c74ba978e91,0,Japanese Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=85770,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85770
Place d'Italie,restaurant,85775,48.830680753558,2.3548304678354,Paris,O'Jules,4bc9b1eb937ca5937921a692,0,French Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=85775,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85775
51  rue louis blanc,restaurant,85794,48.883243750782,2.3617435906116,Paris,Restaurant Bharath,4bcac7060687ef3b71aadccc,0,Indian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=85794,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85794
Aquaboulevard,restaurant,85831,48.831305875984,2.276326417923,Paris,McDonald's,4bcd81f6b6c49c744b6d9591,0,Fast Food Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=85831,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85831
144 avenue des Champs Elysées,restaurant,85833,48.872839629217,2.2982232430568,Paris,Vesuvio - Trattoria,4bcd908b0687ef3b5603e1cc,0,Italian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=85833,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85833
15 Rue Ternaux,restaurant,85902,48.864482,2.37331,Paris,Paris Féni,4bd1c7289854d13a1728fa4d,0,Indian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=85902,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85902
118 Avenue Victor Hugo,restaurant,85914,48.868017657417,2.2814966304343,Paris,Béchu,4bd2d23541b9ef3bdabcfee5,0,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=85914,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85914
"18 Rue du Faubourg du Temple, Paris, France",restaurant,85930,48.868199,2.366387,Paris,Favela Chic,,,,http://tour-pedia.org/api/getPlaceDetails?id=85930,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85930
53 Rue de Passy,restaurant,85931,48.857035233042,2.2796416282654,Paris,Starbucks,4bd40c46462cb713dbaedf07,0,Coffee Shop,http://tour-pedia.org/api/getPlaceDetails?id=85931,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85931
4 avenue de Villiers,restaurant,85959,48.881432589965,2.3159863480689,Paris,Le Dôme de Villiers,4bd6df9a6798ef3b9cb9658d,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=85959,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=85959
6 Place de la République,restaurant,86006,48.845665591762,2.3722622028528,Paris,Taverne Karlsbräu - Relais d'Alsace,4bd9c44e0115c9b632987880,0,French Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=86006,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86006
50 Avenue des Champs-Élysées,restaurant,86018,48.870237,2.306755,Paris,Pomme de Pain,4bdac8dfc79cc92810af7fe9,0,Sandwich Place,http://tour-pedia.org/api/getPlaceDetails?id=86018,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86018
"15, avenue de Suffren",restaurant,86053,48.856334603179,2.2927245448027,Paris,Ribe,4bdefdf06198c9b6c39315ff,0,Café,http://tour-pedia.org/api/getPlaceDetails?id=86053,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86053
51 Quai de Valmy,restaurant,86079,48.870233695305,2.3657298088074,Paris,Sésame Restaurant,4be148280f03a5935ed518b4,0,Diner,http://tour-pedia.org/api/getPlaceDetails?id=86079,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86079
103 rue de la Tour,restaurant,86121,48.86267,2.276668,Paris,SUBWAY,4be53713cf200f4771f9123c,0,Sandwich Place,http://tour-pedia.org/api/getPlaceDetails?id=86121,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86121
82 Boulevard du Montparnasse,restaurant,86209,48.843223865046,2.32598161643,Paris,EXKi,4bee9f1e35dc0f473b02405b,0,Vegetarian / Vegan Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=86209,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86209
Rue d'Alésia,restaurant,86221,48.827980867289,2.3274731947579,Paris,SUBWAY,4bf0499cf831c9284cd801f2,0,Sandwich Place,http://tour-pedia.org/api/getPlaceDetails?id=86221,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86221
202 Rue de Rivoli,restaurant,86237,48.864812430902,2.3307110440838,Paris,Saint James & Albany Hôtel,4bf23e5d52bda5939672b2b7,0,Hotel,http://tour-pedia.org/api/getPlaceDetails?id=86237,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86237
184 rue de Rivoli,restaurant,86343,48.86335875421,2.3336680233479,Paris,McDonald's,4bfd472cee20ef3b1b543c5e,0,Fast Food Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=86343,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86343
2 rue Dupetit-Thouars,restaurant,86563,48.864813603997,2.363021596159,Paris,Caffe Soprano,4c25d0c9f1272d7f1b7385c5,0,Italian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=86563,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86563
48 avenue Raymond Poincaré,restaurant,86564,48.86634,2.286314,Paris,XVI Eme Avenue,4c25d673a852c928dc8ae56c,0,French Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=86564,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86564
109 avenue du Maine,restaurant,86572,48.836081,2.323506,Paris,Sakura Ramen,4c2655bc5c5ca593e9fc45fe,0,Ramen /  Noodle House,http://tour-pedia.org/api/getPlaceDetails?id=86572,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86572
"79 Rue du Commerce, Paris, France",restaurant,86620,48.844798,2.294049,Paris,Eric Kayser,,,,http://tour-pedia.org/api/getPlaceDetails?id=86620,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86620
Place de la Porte de Bagnolet,restaurant,86657,48.864478254917,2.4085299597069,Paris,McDonald's,4c37591218e72d7ffb5816f5,0,Fast Food Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=86657,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86657
238 Rue des Pyrénées,restaurant,86668,48.867439017329,2.3963928222656,Paris,Aux Ours,4c3a0ec193db0f47e8752492,0,Bar,http://tour-pedia.org/api/getPlaceDetails?id=86668,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86668
199 rue de Crimée,restaurant,86672,48.891474,2.37585158,Paris,La Medina,4c3b1bae1a1cd13a8ac5b50d,0,Fast Food Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=86672,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86672
14 rue de la Fontaine au Roi,restaurant,86720,48.868331562767,2.3698736812287,Paris,Le Paname Art Café,4c44a83459d99c7413e2fbad,0,French Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=86720,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86720
"81, boulevard de charonne",restaurant,86747,48.854332077811,2.3959008842815,Paris,Café Lino,4c499f6276fbb713a9dd8874,0,French Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=86747,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86747
C.C Saint-Lazare Paris,restaurant,86756,48.876362,2.326756,Paris,Starbucks,4c4c54935609c9b6ec0f6092,0,Coffee Shop,http://tour-pedia.org/api/getPlaceDetails?id=86756,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86756
17 Avenue Tourville,restaurant,86771,48.854401743358,2.306099611982,Paris,Le Tourville,4c506f5ff080a5936ccd86e2,0,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=86771,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86771
"28, Av. Corentin Cariou",restaurant,86775,48.89724086888,2.3852348327637,Paris,Hippopotamus,4c515b273940be9a4e2ab608,0,BBQ Joint,http://tour-pedia.org/api/getPlaceDetails?id=86775,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86775
"97 Rue du Faubourg Saint-Denis, Paris, France",restaurant,86859,48.874512,2.355332,Paris,Swinging Londress,,,,http://tour-pedia.org/api/getPlaceDetails?id=86859,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86859
"15 Rue Simart, Paris, France",restaurant,86878,48.890489,2.348279,Paris,Au Fond Du Bar,,,,http://tour-pedia.org/api/getPlaceDetails?id=86878,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86878
Place Albert Kahn,restaurant,86920,48.895848684597,2.3462398387022,Paris,McDonald's,4c77f6cf566db60c6efb3f0e,0,Fast Food Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=86920,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86920
93 Rue de Tolbiac,restaurant,86930,48.827042418986,2.366549681192,Paris,McDonald's,4c796ba693ef236a9f89af0f,0,Fast Food Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=86930,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86930
C.C Maine Montparnasse,restaurant,87003,48.842406989336,2.3217844963074,Paris,Pizza del Arte,4c8646292f1c236aa2865b43,0,Italian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=87003,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87003
158 boulevard Haussmann,restaurant,87038,48.875554,2.31037,Paris,Café Jacquemart-André,4c8cb7f9f87e224b7f463705,0,French Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=87038,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87038
7 place Cambronne,restaurant,87056,48.847681102082,2.3018465406676,Paris,Maison VA Privat,4c91bc7f7f3b8cfa12689f1e,0,Bakery,http://tour-pedia.org/api/getPlaceDetails?id=87056,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87056
Porte des Lilas,restaurant,87076,48.87729026817,2.4068105220795,Paris,McDonald's,4c94aa0ff244b1f795e7231d,0,Fast Food Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=87076,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87076
63 rue de la Pompe,restaurant,87151,48.862752641342,2.2764658927917,Paris,Le Chalet du 16ème,4c9f7da30313370457a572d5,0,Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=87151,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87151
1 rue Paul Fort,restaurant,87176,48.823658,2.330468,Paris,Il Far'niente,4ca4d10eb0ff8cfa3811c35e,0,Italian Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=87176,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87176
86 rue Didot,restaurant,87221,48.828612558518,2.3162265183322,Paris,Kimly,4caf69bf1168a093121d2223,0,Vietnamese Restaurant,http://tour-pedia.org/api/getPlaceDetails?id=87221,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87221
